FlightDate,FlightTime,Airport,FlightRange,BagNumber,MaxSpendingRange,DropOffRange
2021-05-02,15:16:04,ONT,32.5,1.6,58,1.0
1988-03-19,02:09:05,ONT,12.5,1.8,85,0.3
1990-05-13,21:00:48,LAX,50.0,0.0,67,0.4
2009-03-28,21:11:43,ONT,7.5,0.1,61,1.7
1972-12-16,09:40:12,LAX,20.0,0.4,70,1.7
1976-06-05,12:34:36,ONT,27.5,0.0,75,0.1
2024-07-23,19:45:00,ONT,35.0,0.6,72,1.4
2000-03-13,20:54:36,LAX,50.0,1.4,40,0.4
1971-10-24,06:26:28,LAX,42.5,0.6,92,1.5
1995-02-04,03:20:17,ONT,30.0,0.3,45,0.9
2015-03-21,17:44:27,LAX,37.5,0.4,89,1.0
2011-04-14,11:12:57,ONT,32.5,1.1,91,0.6
1994-08-05,07:21:05,ONT,27.5,1.9,54,1.0
2012-05-17,23:48:09,LAX,27.5,0.4,70,0.7
2019-02-19,00:15:52,LAX,2.5,0.1,96,1.3
1989-05-29,09:20:55,ONT,37.5,0.7,98,2.0
2016-03-02,20:16:27,LAX,20.0,1.2,47,1.0
2009-12-15,02:34:11,LAX,45.0,0.4,93,0.0
2003-08-23,09:56:54,ONT,40.0,0.7,62,1.9
1985-01-18,03:08:53,LAX,37.5,1.8,34,0.9
2022-08-29,12:20:19,LAX,40.0,0.9,96,1.7
1970-06-01,01:54:14,ONT,2.5,0.6,63,0.1
1975-05-15,21:12:38,ONT,12.5,1.2,40,1.0
1985-10-27,19:36:06,LAX,32.5,0.7,79,0.6
1975-11-11,23:57:40,ONT,30.0,0.0,24,0.6
2005-11-15,23:52:35,LAX,5.0,0.2,69,0.5
1996-09-26,02:44:15,ONT,2.5,0.5,70,0.0
1982-08-10,07:01:42,LAX,47.5,1.2,59,0.4
1983-05-28,19:22:20,LAX,42.5,0.3,60,1.4
1982-03-19,17:02:39,ONT,2.5,1.6,67,0.2
2024-07-03,13:07:00,ONT,40.0,1.0,24,1.6
1993-12-22,07:25:55,LAX,27.5,1.4,85,1.2
1994-02-13,07:48:10,ONT,25.0,1.0,87,1.9
1997-03-27,03:26:58,ONT,47.5,0.6,60,0.8
1982-12-28,00:59:10,LAX,27.5,0.4,97,0.4
1976-04-30,21:49:09,ONT,30.0,1.5,45,0.4
1993-04-08,23:41:14,LAX,30.0,1.8,91,1.7
2001-10-16,06:36:04,ONT,30.0,0.5,28,0.2
1988-05-30,17:44:26,ONT,15.0,0.7,81,0.8
1976-09-26,10:54:19,ONT,27.5,0.4,36,0.5
1970-04-08,02:10:35,LAX,5.0,0.7,60,0.1
1977-08-27,06:22:09,ONT,35.0,0.8,54,1.1
2003-05-18,06:03:04,ONT,27.5,0.9,44,1.3
1971-05-18,08:49:45,ONT,17.5,0.1,69,1.4
2021-12-14,10:22:38,LAX,2.5,1.4,97,1.2
1974-07-16,11:01:25,LAX,2.5,1.8,49,1.5
1972-04-09,21:29:20,ONT,32.5,0.9,95,0.3
1990-06-10,23:01:06,LAX,27.5,0.2,80,0.3
1982-03-31,15:03:34,LAX,27.5,0.6,61,1.5
2017-12-29,23:48:17,LAX,50.0,1.1,65,0.0
1971-11-01,10:14:01,LAX,40.0,0.4,69,1.2
2001-11-03,03:03:36,LAX,10.0,1.6,58,0.6
2006-02-25,00:16:18,ONT,15.0,0.6,78,1.4
2005-03-23,23:30:28,LAX,40.0,0.9,68,1.0
1977-03-15,03:37:14,ONT,22.5,1.4,42,0.6
1996-05-08,21:12:56,LAX,40.0,1.8,79,0.7
2022-12-13,11:23:20,LAX,42.5,1.8,80,1.6
2004-10-31,15:23:05,LAX,45.0,0.4,74,0.1
2015-01-27,11:33:51,LAX,50.0,1.6,84,1.5
2015-12-30,12:06:06,ONT,40.0,1.8,46,0.1
1983-11-26,14:10:41,ONT,32.5,1.0,89,0.3
1983-05-29,13:18:00,ONT,10.0,0.4,80,2.0
1998-03-25,00:48:37,ONT,32.5,0.9,61,1.0
1999-02-16,08:10:34,ONT,37.5,0.3,24,2.0
1973-10-07,12:22:57,ONT,10.0,0.1,93,1.4
1983-04-13,21:56:03,ONT,7.5,0.3,75,0.8
2014-12-19,12:42:00,ONT,15.0,1.8,39,2.0
1992-08-03,07:58:50,ONT,32.5,1.4,42,0.4
2005-04-03,11:14:53,LAX,47.5,0.4,90,1.4
1986-05-08,07:55:32,LAX,15.0,0.9,82,1.5
1995-02-01,18:14:54,ONT,7.5,0.3,100,0.1
2011-06-23,16:18:56,ONT,50.0,1.8,47,1.0
2002-07-03,02:29:44,ONT,47.5,0.0,97,0.3
1982-04-24,22:52:18,ONT,20.0,0.2,45,1.0
1996-05-17,14:24:44,ONT,40.0,1.5,62,0.5
2017-11-30,21:45:04,LAX,42.5,0.8,85,1.5
2000-11-11,13:02:33,LAX,25.0,1.8,53,0.7
2014-02-16,22:12:49,ONT,15.0,0.1,21,2.0
2019-12-21,13:21:43,ONT,27.5,0.3,86,1.0
2005-10-29,04:51:58,ONT,27.5,0.8,63,0.0
1997-02-08,14:16:26,ONT,5.0,0.8,60,1.9
2013-06-17,01:30:16,LAX,20.0,0.6,40,1.2
2023-08-19,05:59:25,LAX,5.0,0.0,31,0.7
1980-11-02,08:59:11,LAX,40.0,1.8,97,0.7
1997-12-19,12:48:53,ONT,20.0,1.9,47,1.7
1993-05-27,01:37:18,LAX,27.5,1.1,96,0.2
1974-05-27,03:02:44,LAX,30.0,1.3,63,0.9
2018-03-19,16:53:17,LAX,50.0,0.9,49,0.3
1982-09-28,10:41:33,LAX,35.0,0.6,41,1.6
1996-09-21,21:45:23,ONT,20.0,0.3,90,1.1
2020-11-22,12:55:06,LAX,2.5,0.9,93,0.0
1996-09-20,15:44:18,LAX,47.5,1.7,80,0.0
2024-03-13,16:51:50,ONT,45.0,1.1,83,1.6
2001-09-27,23:13:55,LAX,15.0,0.3,71,0.3
1999-11-16,12:20:00,ONT,10.0,0.5,83,1.9
1988-03-18,22:34:58,ONT,15.0,0.5,52,0.1
1977-11-25,00:01:48,LAX,10.0,0.3,69,0.3
2005-10-11,11:56:40,LAX,10.0,0.0,45,1.5
1976-12-15,10:26:32,ONT,5.0,1.8,95,1.2
2008-11-28,18:03:20,LAX,2.5,0.6,78,0.5
2019-05-17,23:28:51,LAX,37.5,1.0,29,0.6
2020-04-27,13:59:52,LAX,35.0,1.3,92,0.8
1986-09-11,04:21:06,ONT,12.5,0.9,69,0.6
2010-01-19,23:00:06,LAX,10.0,1.1,87,0.5
1994-10-22,15:19:07,LAX,20.0,0.0,84,1.4
1984-10-02,09:31:56,LAX,17.5,0.4,63,0.6
1998-02-05,14:35:51,ONT,25.0,0.2,28,1.5
2019-04-03,16:15:42,LAX,50.0,1.9,23,1.3
1996-10-03,14:35:32,LAX,5.0,0.7,73,0.6
2023-07-07,18:52:26,LAX,35.0,0.6,35,0.9
1987-09-08,01:15:10,LAX,17.5,1.5,82,1.7
2001-12-22,01:43:24,LAX,45.0,0.0,92,0.7
1991-04-13,20:24:43,ONT,45.0,0.0,20,0.1
2000-02-06,15:03:08,LAX,27.5,1.5,54,1.9
2015-05-03,03:48:18,LAX,5.0,0.7,82,0.6
1988-02-02,23:31:55,LAX,15.0,0.7,43,1.8
1976-07-17,11:55:02,ONT,25.0,1.8,64,0.6
2024-08-12,16:55:04,ONT,47.5,0.8,65,0.2
1991-07-01,22:24:46,LAX,15.0,0.7,68,1.3
1992-03-30,20:34:24,LAX,17.5,0.8,57,0.1
2020-07-09,05:36:33,LAX,5.0,0.4,98,0.2
1985-03-01,02:49:09,LAX,45.0,0.6,87,1.1
2014-01-20,06:29:18,ONT,27.5,0.4,83,2.0
2018-06-21,18:14:49,ONT,32.5,1.0,91,0.1
2021-09-28,19:22:07,LAX,17.5,0.8,78,0.0
2016-05-12,04:23:08,LAX,32.5,1.1,87,0.1
2019-01-02,22:59:33,LAX,47.5,0.2,72,0.9
1991-05-19,18:33:25,ONT,10.0,0.2,36,0.9
2021-02-12,19:06:04,LAX,20.0,0.5,85,0.2
1974-10-05,12:50:01,LAX,45.0,1.8,65,0.7
1986-06-01,23:33:58,ONT,47.5,1.5,81,0.8
1970-02-21,08:16:14,LAX,30.0,1.0,87,0.7
2011-08-28,13:30:12,ONT,30.0,0.7,34,0.6
1988-12-31,07:25:33,LAX,45.0,0.8,51,0.8
2022-05-08,18:31:51,ONT,5.0,1.4,90,0.4
1973-07-08,06:54:11,ONT,20.0,0.7,34,1.8
1998-04-08,22:07:09,ONT,22.5,0.6,40,1.8
1979-11-02,04:53:58,LAX,42.5,0.0,20,1.7
2002-03-31,06:50:17,LAX,12.5,0.5,63,0.3
2012-05-12,09:43:02,ONT,45.0,1.5,58,0.8
1993-12-25,12:20:27,LAX,12.5,1.0,40,0.6
1993-12-16,11:38:21,LAX,25.0,1.1,78,2.0
2020-06-22,16:59:36,LAX,15.0,1.8,69,1.6
1995-05-14,10:51:30,LAX,15.0,0.3,31,0.9
1979-06-20,15:42:18,ONT,12.5,0.2,98,1.0
2013-06-10,16:31:12,ONT,40.0,1.2,36,0.9
1987-05-21,07:53:19,ONT,20.0,1.8,62,0.8
2022-08-03,18:09:31,LAX,27.5,1.3,100,1.6
1997-07-20,00:57:07,LAX,2.5,0.4,66,1.2
1972-12-24,16:11:16,ONT,10.0,0.3,24,0.4
1973-09-18,18:13:56,LAX,5.0,0.5,77,1.7
1973-01-28,09:39:29,LAX,45.0,0.1,78,0.9
2012-10-18,16:06:00,ONT,35.0,0.6,62,0.7
1970-10-15,17:00:27,ONT,30.0,0.4,22,2.0
1976-03-23,14:10:36,ONT,20.0,1.0,72,1.6
1985-06-16,05:17:46,LAX,32.5,1.9,74,1.2
2014-02-05,04:50:37,LAX,35.0,1.5,46,0.8
1983-04-01,22:58:32,ONT,50.0,1.7,91,0.9
1986-05-27,20:35:47,LAX,35.0,0.9,87,1.2
2022-04-26,04:53:47,LAX,20.0,0.9,87,2.0
2006-09-17,22:07:03,ONT,12.5,1.4,55,0.9
1971-12-20,14:04:29,LAX,15.0,0.2,35,0.3
2004-05-20,03:30:47,ONT,7.5,1.4,67,2.0
1990-03-25,05:32:10,ONT,30.0,1.5,54,1.6
2003-07-18,21:42:41,LAX,7.5,0.2,27,0.1
2006-05-04,17:46:23,LAX,5.0,0.0,89,0.8
1989-10-15,01:56:53,LAX,22.5,0.2,97,0.3
1992-10-17,21:40:23,ONT,22.5,0.0,96,0.7
1981-02-21,00:08:55,ONT,5.0,0.6,89,0.2
1981-04-13,13:30:13,ONT,27.5,0.5,52,1.7
1989-08-09,23:10:31,LAX,30.0,0.2,51,0.4
1984-07-13,20:41:03,LAX,40.0,0.3,97,0.3
2013-12-28,12:57:18,ONT,45.0,0.5,88,1.3
2007-04-19,06:06:13,LAX,45.0,0.7,73,2.0
2019-06-10,20:11:01,LAX,35.0,0.8,68,2.0
1986-04-13,11:12:19,LAX,17.5,0.8,80,2.0
2000-05-30,13:02:02,ONT,30.0,0.0,57,2.0
1975-02-23,14:49:30,LAX,30.0,0.3,84,1.2
1993-11-15,02:57:32,LAX,12.5,0.5,93,1.7
1972-06-21,10:23:10,LAX,45.0,0.7,57,0.3
2005-04-26,08:39:17,LAX,35.0,0.4,95,0.8
1983-01-14,19:36:36,ONT,45.0,0.4,65,0.9
2024-08-22,21:31:13,ONT,10.0,1.9,24,1.0
1994-09-13,14:55:44,LAX,5.0,0.7,24,0.7
2024-01-19,20:39:38,LAX,15.0,1.8,67,2.0
2000-06-24,17:29:41,ONT,45.0,1.8,89,0.8
2000-04-11,23:16:44,LAX,45.0,0.1,93,1.4
2003-09-04,04:41:55,LAX,47.5,0.2,68,1.7
1987-02-25,03:32:05,LAX,42.5,0.8,56,0.3
1992-05-04,20:41:28,LAX,47.5,1.7,74,1.9
1994-04-15,13:17:55,LAX,20.0,0.2,97,0.3
2012-08-04,07:16:55,LAX,25.0,0.1,93,0.1
2017-01-10,14:56:49,ONT,37.5,1.1,62,1.2
2008-09-06,22:55:39,ONT,42.5,1.7,67,0.0
2005-06-11,02:41:19,LAX,30.0,0.3,48,0.2
2017-08-16,12:14:05,LAX,2.5,1.2,25,0.6
1986-08-23,15:23:30,ONT,5.0,0.8,85,1.8
1976-04-12,04:00:37,ONT,30.0,1.2,44,2.0
1991-08-09,08:31:31,LAX,30.0,0.7,57,0.7
1996-11-08,23:26:58,LAX,7.5,0.1,99,1.4
2009-06-22,17:40:08,ONT,22.5,1.3,94,0.4
2015-02-26,22:24:35,ONT,7.5,1.9,89,1.8
2000-09-04,04:54:50,ONT,50.0,1.2,99,0.3
1972-12-01,15:14:11,ONT,50.0,0.3,60,1.1
1986-09-10,12:07:47,ONT,42.5,0.0,22,1.6
2000-12-26,21:00:10,LAX,25.0,1.5,35,1.9
1978-05-12,21:05:14,LAX,45.0,0.5,27,0.3
1988-01-07,21:39:20,LAX,17.5,0.5,82,0.0
2012-04-04,03:13:07,LAX,40.0,1.7,57,2.0
1978-01-14,17:22:00,ONT,22.5,0.1,72,0.1
1989-01-02,18:38:54,ONT,45.0,1.0,73,0.3
2010-12-20,18:57:47,ONT,30.0,0.0,91,0.8
2010-04-16,21:16:01,ONT,15.0,0.3,96,0.2
1973-11-01,02:56:21,LAX,12.5,0.3,85,0.1
2009-02-08,19:23:49,LAX,15.0,1.8,22,1.7
1978-11-06,09:06:38,LAX,47.5,0.8,94,1.0
1995-07-23,13:09:15,ONT,32.5,0.6,61,1.7
2002-03-26,13:47:57,LAX,27.5,1.9,86,1.6
1991-03-22,18:23:45,LAX,15.0,0.5,100,1.7
2024-04-18,18:40:47,LAX,50.0,1.9,79,1.7
1993-12-13,05:11:36,LAX,17.5,0.8,86,1.3
1970-10-05,13:29:47,ONT,37.5,0.2,64,1.2
1977-10-04,15:52:24,LAX,20.0,0.7,32,0.9
2011-02-15,08:33:39,ONT,25.0,0.9,85,1.6
2015-06-26,08:33:21,ONT,37.5,0.3,94,0.5
1990-12-26,13:48:44,ONT,25.0,0.2,88,0.1
2011-10-18,10:43:27,ONT,27.5,1.5,91,0.3
2023-07-30,17:20:25,ONT,50.0,1.0,80,0.6
1976-10-25,19:41:14,ONT,45.0,1.1,89,1.0
1979-12-25,18:55:27,ONT,22.5,0.3,61,1.6
1979-03-24,20:54:22,LAX,32.5,1.4,90,1.0
2017-09-14,20:45:55,ONT,47.5,1.7,29,0.3
2001-06-15,13:19:20,ONT,15.0,0.4,22,1.6
2006-06-24,00:08:02,ONT,32.5,0.5,70,1.9
1985-04-11,06:08:01,LAX,15.0,0.8,71,0.0
2024-02-27,04:32:09,ONT,25.0,1.0,79,2.0
2022-09-10,15:21:17,LAX,27.5,0.1,83,0.1
2011-08-21,17:13:52,LAX,32.5,0.2,65,1.1
1999-05-24,09:32:42,LAX,12.5,1.5,30,1.2
1986-11-12,09:57:43,LAX,37.5,0.4,58,0.6
2015-12-24,17:46:15,LAX,2.5,1.3,75,1.8
2024-02-24,16:51:18,ONT,45.0,0.6,44,2.0
2000-09-01,07:47:51,ONT,15.0,0.9,31,0.3
1982-02-27,01:17:57,ONT,37.5,0.1,75,0.0
2008-12-02,01:58:46,LAX,37.5,0.0,86,0.7
1995-04-12,00:59:08,ONT,5.0,1.2,39,0.3
1979-04-11,17:11:49,LAX,40.0,0.9,64,1.5
2009-05-19,08:14:17,LAX,50.0,0.0,74,0.6
2002-11-29,22:26:22,LAX,30.0,0.0,41,1.1
2022-03-22,15:55:41,LAX,20.0,0.4,93,1.5
1974-05-01,08:19:49,LAX,17.5,1.0,76,0.9
2020-12-14,21:33:29,ONT,27.5,0.0,54,0.9
2021-09-04,14:58:33,LAX,42.5,1.5,48,0.7
1996-07-17,01:03:40,ONT,30.0,1.2,86,1.5
1990-01-08,14:54:45,ONT,45.0,1.9,85,0.2
2008-07-28,06:05:06,LAX,35.0,0.3,82,0.4
2003-08-30,05:07:59,LAX,47.5,0.1,78,0.8
1990-05-03,23:07:46,LAX,7.5,1.9,65,0.4
1994-04-20,03:03:48,LAX,45.0,1.8,69,0.5
1997-03-30,05:55:47,ONT,2.5,1.9,90,0.4
1971-08-18,04:08:06,ONT,45.0,1.5,62,1.3
2012-01-09,09:00:59,ONT,42.5,1.0,45,1.2
2019-10-07,18:47:18,LAX,10.0,0.2,51,0.0
2001-01-21,06:06:46,ONT,20.0,1.2,47,1.3
2019-09-27,07:46:42,ONT,47.5,0.5,75,0.3
2006-09-06,01:00:42,ONT,35.0,0.1,85,1.5
2003-05-08,03:10:33,ONT,50.0,1.9,67,1.9
2019-09-12,16:54:19,ONT,37.5,0.3,63,0.5
1985-01-17,22:56:59,LAX,32.5,1.5,52,1.0
2005-10-20,21:39:41,ONT,37.5,1.7,63,0.2
2000-04-09,14:04:46,LAX,20.0,1.0,90,1.4
1983-08-07,10:14:00,LAX,35.0,1.7,63,1.6
2011-12-28,01:59:39,ONT,5.0,0.2,75,0.7
1989-12-06,14:24:51,LAX,45.0,0.0,55,1.9
1992-10-07,10:37:24,LAX,47.5,0.1,65,0.6
2002-09-23,08:21:48,ONT,50.0,1.7,75,1.3
1987-03-31,08:43:41,LAX,10.0,1.5,98,0.9
1974-08-13,17:53:44,ONT,32.5,0.1,42,1.5
1974-01-01,11:05:48,ONT,20.0,1.3,83,0.1
2008-01-11,03:23:12,ONT,37.5,0.5,35,0.6
2015-12-08,07:54:40,LAX,25.0,0.7,97,1.5
1971-03-27,05:15:37,ONT,22.5,0.1,89,0.3
2008-10-23,16:55:00,ONT,40.0,0.4,96,2.0
2023-04-11,04:34:12,ONT,12.5,0.6,35,0.1
1982-05-17,04:35:03,LAX,35.0,1.5,53,1.0
1974-08-13,10:11:24,LAX,40.0,0.0,93,1.0
2010-09-14,06:49:13,LAX,10.0,0.6,98,2.0
2004-12-28,01:32:46,ONT,45.0,0.7,23,1.7
1990-01-05,04:11:00,LAX,32.5,1.9,80,1.3
1993-08-06,19:26:13,LAX,7.5,1.8,74,1.1
1979-04-26,07:36:45,ONT,32.5,0.3,94,1.1
2008-08-27,16:31:24,ONT,2.5,0.7,40,1.7
1981-10-16,22:52:32,ONT,32.5,0.7,70,1.8
2018-12-06,01:13:38,LAX,25.0,0.7,56,2.0
1978-05-18,16:13:25,LAX,15.0,0.2,43,1.0
1978-07-02,00:13:22,LAX,22.5,1.5,26,2.0
2024-11-17,21:45:04,LAX,10.0,0.9,32,2.0
1991-01-19,06:02:59,LAX,2.5,0.1,22,0.3
1995-02-13,00:39:30,ONT,10.0,0.0,60,1.1
2018-09-06,08:28:54,LAX,10.0,0.0,87,1.8
2020-08-08,04:47:32,LAX,10.0,0.8,93,0.3
2007-07-18,18:21:05,ONT,45.0,0.3,67,0.6
