FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,FlightDateTime,ElapsedTime
2024-03-22,09:46:35,LAX,1.5,2.0,0.4,0.8888888888888888,0.1,2024-03-22 09:46:00,12100
2024-12-11,13:29:09,ONT,2.0,3.25,0.2,0.2222222222222222,0.1,2024-12-11 13:29:00,392483
2024-11-30,05:56:08,ONT,1.75,2.75,0.8,0.7222222222222222,0.9,2024-11-30 05:56:00,376190
2024-03-19,13:15:08,ONT,1.75,2.5,0.6000000000000001,0.5,0.2,2024-03-19 13:15:00,7989
2024-12-13,12:36:30,ONT,1.5,2.25,0.6000000000000001,0.3333333333333333,0.0,2024-12-13 12:36:00,395310
2024-12-13,07:11:31,ONT,1.5,3.0,0.6000000000000001,0.0555555555555555,0.3,2024-12-13 07:11:00,394985
2025-01-18,15:13:30,ONT,1.5,2.25,0.2,0.3333333333333333,0.5,2025-01-18 15:13:00,447307
2024-03-15,05:42:26,LAX,1.5,4.25,0.2,0.1111111111111111,0.0,2024-03-15 05:42:00,1776
2024-03-16,05:03:16,ONT,1.0,4.5,0.2,0.0,0.4,2024-03-16 05:03:00,3177
2025-01-18,01:35:58,LAX,1.75,3.75,0.4,0.0,0.7,2025-01-18 01:35:00,446489
2024-03-18,19:18:57,ONT,1.0,3.5,0.6000000000000001,0.9444444444444444,0.0,2024-03-18 19:18:00,6912
2024-11-30,14:55:29,ONT,0.25,3.0,0.2,0.0555555555555555,0.2,2024-11-30 14:55:00,376729
2024-11-30,10:18:00,LAX,0.75,2.75,0.2,0.1666666666666666,0.1,2024-11-30 10:18:00,376452
2025-01-18,13:22:18,ONT,0.25,4.75,0.6000000000000001,0.3333333333333333,1.0,2025-01-18 13:22:00,447196
2024-03-22,05:06:11,LAX,0.5,2.5,0.4,0.1666666666666666,1.0,2024-03-22 05:06:00,11820
2024-12-13,10:40:33,LAX,1.5,3.0,0.2,0.2777777777777778,0.0,2024-12-13 10:40:00,395194
2024-12-13,19:09:53,LAX,0.5,2.25,0.4,0.7222222222222222,0.1,2024-12-13 19:09:00,395703
2024-03-20,11:17:17,ONT,1.0,5.0,0.4,0.5,0.9,2024-03-20 11:17:00,9311
2025-01-18,07:37:46,LAX,1.25,4.25,0.8,0.5,0.8,2025-01-18 07:37:00,446851
2025-01-18,14:42:00,LAX,0.25,4.0,0.4,0.0555555555555555,0.8,2025-01-18 14:42:00,447276
2024-12-13,20:21:50,LAX,1.75,4.75,0.2,1.0,0.1,2024-12-13 20:21:00,395775
2024-03-20,10:43:08,LAX,0.25,2.75,0.4,0.7777777777777778,0.6,2024-03-20 10:43:00,9277
2024-12-12,16:31:44,LAX,1.0,4.75,0.4,0.2222222222222222,0.0,2024-12-12 16:31:00,394105
2025-01-18,15:35:34,LAX,0.25,2.0,0.2,0.2222222222222222,0.2,2025-01-18 15:35:00,447329
2024-03-15,18:41:47,ONT,0.5,4.75,0.6000000000000001,0.2222222222222222,0.0,2024-03-15 18:41:00,2555
2024-03-16,16:26:40,ONT,0.25,2.5,0.2,0.1666666666666666,1.0,2024-03-16 16:26:00,3860
2025-01-18,06:34:51,ONT,2.0,4.0,0.2,0.3333333333333333,0.6,2025-01-18 06:34:00,446788
2024-11-30,00:41:08,LAX,0.5,3.0,0.0,0.2222222222222222,0.0,2024-11-30 00:41:00,375875
2024-12-11,10:14:49,LAX,1.0,4.5,0.4,0.0,0.9,2024-12-11 10:14:00,392288
2025-01-18,07:36:58,LAX,1.25,4.5,0.4,0.0555555555555555,1.0,2025-01-18 07:36:00,446850
2024-12-11,23:11:59,ONT,1.25,2.5,0.6000000000000001,0.1666666666666666,0.8,2024-12-11 23:11:00,393065
2024-11-30,12:10:43,LAX,0.25,5.0,0.8,0.3333333333333333,1.0,2024-11-30 12:10:00,376564
2025-01-19,18:59:32,LAX,0.5,2.0,0.4,0.0,1.0,2025-01-19 18:59:00,448973
2024-11-30,03:35:06,LAX,1.0,3.25,0.0,0.2777777777777778,1.0,2024-11-30 03:35:00,376049
2025-01-18,02:29:10,ONT,0.75,2.0,0.4,0.3333333333333333,0.7,2025-01-18 02:29:00,446543
2024-11-30,20:03:01,LAX,1.0,4.25,0.6000000000000001,0.6666666666666666,0.7,2024-11-30 20:03:00,377037
2024-03-21,16:41:46,LAX,0.5,3.75,0.2,0.3333333333333333,0.5,2024-03-21 16:41:00,11075
2024-11-30,18:41:20,ONT,2.0,3.75,0.4,0.2777777777777778,0.7,2024-11-30 18:41:00,376955
2024-03-18,13:39:55,ONT,0.5,2.75,0.4,0.1666666666666666,0.8,2024-03-18 13:39:00,6573
2025-01-18,00:54:10,LAX,1.0,4.25,0.4,0.2222222222222222,0.2,2025-01-18 00:54:00,446448
2025-01-19,00:18:26,ONT,0.75,2.0,0.0,0.1666666666666666,0.2,2025-01-19 00:18:00,447852
2024-12-12,22:31:27,LAX,1.25,3.25,0.4,0.1111111111111111,0.2,2024-12-12 22:31:00,394465
2024-11-30,13:55:35,ONT,1.75,4.0,0.6000000000000001,0.3888888888888889,0.0,2024-11-30 13:55:00,376669
2024-03-15,16:58:51,LAX,1.25,2.25,0.0,0.2777777777777778,0.4,2024-03-15 16:58:00,2452
2024-03-18,04:36:21,ONT,1.75,5.0,0.2,0.2777777777777778,0.7,2024-03-18 04:36:00,6030
2024-12-13,18:11:26,LAX,0.5,3.25,0.4,1.0,0.8,2024-12-13 18:11:00,395645
2024-12-11,17:45:08,ONT,1.0,4.25,0.2,0.2222222222222222,0.6,2024-12-11 17:45:00,392739
2024-12-11,00:34:15,LAX,1.75,4.75,0.6000000000000001,0.1111111111111111,0.5,2024-12-11 00:34:00,391708
2024-11-30,19:35:27,ONT,1.0,5.0,0.6000000000000001,0.0555555555555555,0.6,2024-11-30 19:35:00,377009
2025-01-19,19:11:16,LAX,1.5,3.0,0.8,0.1666666666666666,0.7,2025-01-19 19:11:00,448985
2024-11-30,02:20:44,ONT,1.75,3.75,0.0,0.0,0.7,2024-11-30 02:20:00,375974
2024-12-13,07:00:58,LAX,1.5,2.75,0.0,0.2777777777777778,0.5,2024-12-13 07:00:00,394974
2024-12-13,15:35:51,LAX,0.25,4.5,0.4,0.611111111111111,0.2,2024-12-13 15:35:00,395489
2024-03-16,13:16:03,ONT,1.0,4.5,0.4,0.1111111111111111,0.3,2024-03-16 13:16:00,3670
2025-01-19,20:34:28,ONT,1.75,3.75,0.6000000000000001,0.2222222222222222,0.3,2025-01-19 20:34:00,449068
2024-03-21,17:26:02,LAX,0.5,5.0,0.2,0.9444444444444444,1.0,2024-03-21 17:26:00,11120
2024-03-20,17:46:43,ONT,0.75,4.5,0.0,0.1111111111111111,0.7,2024-03-20 17:46:00,9700
2025-01-19,16:59:28,ONT,2.0,5.0,0.2,0.3888888888888889,0.6,2025-01-19 16:59:00,448853
2024-11-30,19:57:37,ONT,1.75,2.25,0.8,0.1111111111111111,0.4,2024-11-30 19:57:00,377031
2024-12-12,12:21:33,LAX,1.25,2.25,0.6000000000000001,0.3333333333333333,0.2,2024-12-12 12:21:00,393855
2024-12-12,11:16:47,ONT,1.75,3.75,0.4,0.1666666666666666,0.8,2024-12-12 11:16:00,393790
2024-12-13,05:34:23,ONT,0.75,3.5,0.4,0.1111111111111111,0.4,2024-12-13 05:34:00,394888
2024-11-30,18:30:32,ONT,0.25,4.75,0.4,0.2222222222222222,0.9,2024-11-30 18:30:00,376944
2024-11-30,03:50:50,ONT,0.5,2.25,0.6000000000000001,0.3888888888888889,0.3,2024-11-30 03:50:00,376064
2024-11-30,17:25:34,ONT,0.25,2.75,0.4,0.1111111111111111,0.8,2024-11-30 17:25:00,376879
2024-03-20,01:04:50,LAX,1.25,4.5,0.4,0.3333333333333333,0.6,2024-03-20 01:04:00,8698
2024-11-30,10:22:03,ONT,1.0,2.5,0.4,0.1666666666666666,0.2,2024-11-30 10:22:00,376456
2024-03-18,15:03:10,ONT,1.25,4.25,0.8,0.8888888888888888,0.3,2024-03-18 15:03:00,6657
2024-03-16,09:43:10,LAX,0.25,3.0,0.2,0.5,1.0,2024-03-16 09:43:00,3457
2025-01-19,13:33:13,ONT,2.0,4.25,0.6000000000000001,0.2777777777777778,1.0,2025-01-19 13:33:00,448647
2024-03-21,16:39:35,ONT,1.75,4.25,1.0,0.1666666666666666,0.2,2024-03-21 16:39:00,11073
2025-01-18,06:03:54,ONT,0.5,2.25,0.4,0.8888888888888888,0.9,2025-01-18 06:03:00,446757
2025-01-18,14:43:08,LAX,0.5,4.0,0.6000000000000001,0.1111111111111111,0.6,2025-01-18 14:43:00,447277
2024-11-30,00:42:30,LAX,1.0,2.25,0.6000000000000001,0.611111111111111,0.3,2024-11-30 00:42:00,375876
2024-11-30,12:45:19,ONT,0.5,4.0,0.2,0.4444444444444445,0.7,2024-11-30 12:45:00,376599
2024-12-12,10:02:45,ONT,0.5,3.75,0.2,0.0555555555555555,0.9,2024-12-12 10:02:00,393716
2025-01-18,18:41:46,LAX,2.0,3.0,0.4,0.3333333333333333,1.0,2025-01-18 18:41:00,447515
2024-03-14,07:54:11,ONT,1.75,5.0,0.2,0.1111111111111111,0.1,2024-03-14 07:54:00,468
2025-01-18,04:13:02,ONT,1.0,3.5,0.6000000000000001,0.0,0.0,2025-01-18 04:13:00,446647
2024-03-15,23:04:42,LAX,0.5,2.25,0.2,0.5555555555555556,0.5,2024-03-15 23:04:00,2818
2025-01-18,21:19:05,LAX,0.5,4.25,0.4,0.3333333333333333,0.5,2025-01-18 21:19:00,447673
2024-11-30,11:46:56,LAX,1.75,2.0,0.2,0.0555555555555555,0.2,2024-11-30 11:46:00,376540
2025-01-19,12:10:40,LAX,0.25,5.0,0.4,0.3333333333333333,0.1,2025-01-19 12:10:00,448564
2024-11-30,17:25:59,LAX,0.5,4.5,0.4,0.0555555555555555,0.5,2024-11-30 17:25:00,376879
2024-12-12,03:40:00,ONT,1.0,4.75,0.4,0.5,0.7,2024-12-12 03:40:00,393334
2024-11-30,01:59:29,LAX,1.5,5.0,0.4,0.0,0.2,2024-11-30 01:59:00,375953
2024-12-13,18:59:02,LAX,1.5,4.5,0.4,0.8333333333333334,0.1,2024-12-13 18:59:00,395693
2024-12-13,09:36:47,ONT,0.75,3.5,0.2,0.3888888888888889,0.2,2024-12-13 09:36:00,395130
2024-12-12,20:29:24,ONT,1.5,2.75,0.2,0.3333333333333333,0.2,2024-12-12 20:29:00,394343
2024-12-13,15:41:22,LAX,1.75,4.0,0.2,0.2777777777777778,0.8,2024-12-13 15:41:00,395495
2024-12-11,05:40:12,LAX,0.5,3.0,0.4,0.8333333333333334,0.6,2024-12-11 05:40:00,392014
2024-12-12,04:01:47,LAX,0.75,5.0,0.4,0.0555555555555555,0.8,2024-12-12 04:01:00,393355
2025-01-18,14:08:00,ONT,1.0,3.25,0.2,0.2777777777777778,0.4,2025-01-18 14:08:00,447242
2024-03-15,03:30:26,ONT,0.75,4.0,0.4,0.1111111111111111,1.0,2024-03-15 03:30:00,1644
2024-03-14,07:47:59,ONT,1.5,2.0,0.8,0.9444444444444444,0.1,2024-03-14 07:47:00,461
2024-12-12,06:52:19,ONT,1.0,3.25,0.6000000000000001,0.3333333333333333,0.6,2024-12-12 06:52:00,393526
2024-11-30,07:42:05,LAX,1.5,2.5,0.4,0.2777777777777778,0.7,2024-11-30 07:42:00,376296
2024-12-12,08:27:42,ONT,2.0,3.75,0.4,0.3333333333333333,0.0,2024-12-12 08:27:00,393621
2024-12-13,12:52:42,ONT,1.25,5.0,0.6000000000000001,0.0,0.5,2024-12-13 12:52:00,395326
2024-03-20,12:00:31,ONT,1.25,5.0,0.6000000000000001,0.1666666666666666,0.9,2024-03-20 12:00:00,9354
2025-01-18,22:27:43,ONT,0.75,3.5,0.4,0.1666666666666666,0.7,2025-01-18 22:27:00,447741
2024-11-30,21:52:42,ONT,1.5,5.0,0.2,0.0555555555555555,1.0,2024-11-30 21:52:00,377146
2024-12-13,22:44:39,ONT,1.0,5.0,0.4,0.7777777777777778,0.5,2024-12-13 22:44:00,395918
2024-03-14,05:04:41,ONT,1.75,2.0,0.6000000000000001,0.0555555555555555,0.5,2024-03-14 05:04:00,298
2024-12-12,03:19:46,LAX,1.25,2.0,0.4,0.3333333333333333,0.2,2024-12-12 03:19:00,393313
2024-03-18,11:52:28,ONT,1.5,4.75,0.4,0.1666666666666666,1.0,2024-03-18 11:52:00,6466
2025-01-18,16:37:02,LAX,1.75,2.0,0.4,0.2222222222222222,0.1,2025-01-18 16:37:00,447391
2025-01-18,03:30:31,LAX,1.25,3.75,0.4,0.2222222222222222,0.5,2025-01-18 03:30:00,446604
2024-03-18,23:41:37,ONT,0.75,3.25,0.4,0.3333333333333333,0.1,2024-03-18 23:41:00,7175
2024-03-14,11:14:46,ONT,1.25,2.75,0.4,0.1666666666666666,0.7,2024-03-14 11:14:00,668
2025-01-19,00:18:42,LAX,0.75,3.25,0.8,0.3333333333333333,0.9,2025-01-19 00:18:00,447852
2024-12-13,06:49:52,ONT,1.0,4.5,0.6000000000000001,0.2222222222222222,0.5,2024-12-13 06:49:00,394963
2025-01-19,13:09:09,ONT,0.75,3.75,0.4,0.1111111111111111,0.3,2025-01-19 13:09:00,448623
2024-12-13,17:05:37,LAX,1.75,2.25,0.4,0.7222222222222222,0.8,2024-12-13 17:05:00,395579
2024-12-11,20:56:40,ONT,1.25,3.25,0.6000000000000001,0.5555555555555556,0.7,2024-12-11 20:56:00,392930
2025-01-19,12:05:28,ONT,2.0,4.75,0.4,0.0,0.0,2025-01-19 12:05:00,448559
2024-12-11,05:48:45,ONT,1.0,4.75,0.6000000000000001,0.2777777777777778,0.4,2024-12-11 05:48:00,392022
2025-01-19,12:47:21,LAX,2.0,4.75,0.4,0.0555555555555555,0.6,2025-01-19 12:47:00,448601
2025-01-19,19:50:59,LAX,1.25,2.0,1.0,0.2222222222222222,0.4,2025-01-19 19:50:00,449024
2024-11-30,17:50:14,ONT,0.75,3.75,0.4,0.1666666666666666,1.0,2024-11-30 17:50:00,376904
2024-12-11,07:40:23,ONT,0.25,5.0,0.2,0.0,0.8,2024-12-11 07:40:00,392134
2025-01-18,14:35:10,ONT,1.5,4.5,0.8,0.0,0.9,2025-01-18 14:35:00,447269
2024-03-14,21:49:41,ONT,1.0,4.0,0.6000000000000001,0.0,0.9,2024-03-14 21:49:00,1303
2025-01-18,22:04:51,ONT,0.25,2.5,0.6000000000000001,0.3333333333333333,0.6,2025-01-18 22:04:00,447718
2024-12-12,08:47:18,LAX,0.25,3.75,0.4,0.5555555555555556,0.6,2024-12-12 08:47:00,393641
2025-01-18,10:51:11,ONT,0.75,5.0,0.2,0.7777777777777778,1.0,2025-01-18 10:51:00,447045
2025-01-19,17:04:51,ONT,1.75,3.75,0.4,0.1111111111111111,0.6,2025-01-19 17:04:00,448858
2025-01-19,21:18:02,LAX,1.0,3.25,0.4,0.0555555555555555,0.8,2025-01-19 21:18:00,449112
2024-11-30,19:39:52,ONT,1.0,4.75,0.2,0.9444444444444444,0.5,2024-11-30 19:39:00,377013
2024-03-20,15:22:50,LAX,1.75,5.0,0.4,0.0555555555555555,0.4,2024-03-20 15:22:00,9556
2024-03-17,04:21:50,ONT,0.5,2.0,0.2,0.1666666666666666,0.7,2024-03-17 04:21:00,4575
2025-01-19,21:02:23,ONT,2.0,5.0,0.6000000000000001,0.1111111111111111,0.1,2025-01-19 21:02:00,449096
2024-12-13,01:15:18,ONT,1.75,4.25,0.2,0.1666666666666666,0.1,2024-12-13 01:15:00,394629
2024-11-30,16:27:55,LAX,2.0,2.25,0.4,0.1111111111111111,0.5,2024-11-30 16:27:00,376821
2025-01-18,20:55:59,LAX,0.5,2.0,0.4,0.0,0.0,2025-01-18 20:55:00,447649
2024-12-11,14:03:25,LAX,2.0,2.75,0.2,0.3333333333333333,0.1,2024-12-11 14:03:00,392517
2024-11-30,13:39:17,LAX,2.0,4.25,0.4,0.0555555555555555,0.2,2024-11-30 13:39:00,376653
2024-11-30,07:45:28,ONT,1.0,2.25,0.8,0.8333333333333334,0.2,2024-11-30 07:45:00,376299
2024-12-13,00:25:12,LAX,1.25,2.25,0.4,0.2222222222222222,0.3,2024-12-13 00:25:00,394579
2024-12-11,22:11:50,LAX,0.75,4.5,0.6000000000000001,0.2777777777777778,0.1,2024-12-11 22:11:00,393005
2024-03-22,18:02:52,LAX,0.75,3.5,0.2,0.0,0.0,2024-03-22 18:02:00,12596
2024-11-30,08:57:41,LAX,2.0,2.5,0.4,0.2222222222222222,0.5,2024-11-30 08:57:00,376371
2024-12-12,10:55:46,LAX,0.75,5.0,0.4,0.2222222222222222,0.2,2024-12-12 10:55:00,393769
2024-12-12,13:55:05,ONT,0.75,2.75,0.2,0.2777777777777778,0.7,2024-12-12 13:55:00,393949
2024-12-11,09:21:57,ONT,0.25,2.5,0.4,0.0,1.0,2024-12-11 09:21:00,392235
2024-03-14,16:25:24,ONT,1.5,2.25,0.2,0.1666666666666666,0.1,2024-03-14 16:25:00,979
2024-03-16,12:33:21,LAX,0.75,2.75,0.4,0.2222222222222222,0.2,2024-03-16 12:33:00,3627
2024-11-30,07:29:44,ONT,0.25,4.25,0.4,0.0,0.1,2024-11-30 07:29:00,376283
2024-12-11,12:17:19,ONT,0.25,2.5,0.6000000000000001,0.9444444444444444,0.1,2024-12-11 12:17:00,392411
2024-11-30,00:32:33,LAX,1.0,2.0,0.4,0.2222222222222222,1.0,2024-11-30 00:32:00,375866
2024-12-13,19:04:39,ONT,1.5,4.0,0.4,0.1666666666666666,0.0,2024-12-13 19:04:00,395698
2024-03-17,16:29:41,ONT,1.5,2.0,0.2,0.2222222222222222,0.6,2024-03-17 16:29:00,5303
2024-11-30,03:22:13,ONT,1.5,2.0,0.4,0.3333333333333333,0.8,2024-11-30 03:22:00,376036
2024-11-30,17:39:35,LAX,1.0,3.5,0.4,0.1111111111111111,0.3,2024-11-30 17:39:00,376893
2024-03-19,20:33:55,LAX,2.0,2.5,0.2,0.1111111111111111,0.2,2024-03-19 20:33:00,8427
2024-12-12,18:47:54,LAX,1.25,5.0,0.2,0.0,1.0,2024-12-12 18:47:00,394241
2024-12-11,01:53:06,LAX,1.25,5.0,0.6000000000000001,0.0,0.7,2024-12-11 01:53:00,391787
2024-12-11,19:09:07,ONT,0.75,2.25,0.2,0.1666666666666666,0.0,2024-12-11 19:09:00,392823
2024-12-11,11:22:55,LAX,1.25,4.25,0.4,0.8333333333333334,0.3,2024-12-11 11:22:00,392356
2024-11-30,05:02:32,LAX,1.75,5.0,0.2,0.9444444444444444,0.8,2024-11-30 05:02:00,376136
2024-11-30,16:47:17,ONT,1.25,2.0,0.6000000000000001,0.2777777777777778,0.1,2024-11-30 16:47:00,376841
2024-03-17,14:18:48,ONT,1.5,3.75,0.4,0.0,0.2,2024-03-17 14:18:00,5172
2024-11-30,12:36:50,LAX,1.75,4.5,0.2,0.6666666666666666,0.3,2024-11-30 12:36:00,376590
2024-11-30,00:04:23,LAX,1.75,3.0,0.0,0.7777777777777778,1.0,2024-11-30 00:04:00,375838
2025-01-19,23:09:15,LAX,2.0,4.0,0.4,0.1111111111111111,0.9,2025-01-19 23:09:00,449223
2024-12-11,20:06:16,ONT,2.0,2.0,0.2,0.0555555555555555,1.0,2024-12-11 20:06:00,392880
2025-01-18,00:46:48,LAX,0.5,3.5,0.4,0.1111111111111111,0.6,2025-01-18 00:46:00,446440
2024-11-30,13:33:38,ONT,1.0,3.75,0.0,0.1111111111111111,0.3,2024-11-30 13:33:00,376647
2025-01-18,10:56:57,LAX,1.25,2.0,0.4,0.2222222222222222,1.0,2025-01-18 10:56:00,447050
2024-12-11,13:30:32,ONT,1.5,2.25,0.0,0.7222222222222222,0.2,2024-12-11 13:30:00,392484
2025-01-19,17:10:07,ONT,0.75,3.5,0.2,0.8333333333333334,0.1,2025-01-19 17:10:00,448864
2025-01-19,18:51:19,LAX,1.0,4.5,0.2,0.9444444444444444,0.0,2025-01-19 18:51:00,448965
2025-01-18,05:33:13,ONT,1.0,3.25,0.4,0.3888888888888889,0.6,2025-01-18 05:33:00,446727
2025-01-18,21:34:13,ONT,1.75,3.75,0.2,0.3888888888888889,0.7,2025-01-18 21:34:00,447688
2024-11-30,19:50:06,LAX,0.25,2.0,0.6000000000000001,0.1111111111111111,1.0,2024-11-30 19:50:00,377024
2024-12-13,15:05:27,ONT,0.5,3.25,0.6000000000000001,0.2777777777777778,0.9,2024-12-13 15:05:00,395459
2024-03-21,15:24:07,LAX,1.5,5.0,0.0,0.0,1.0,2024-03-21 15:24:00,10998
2024-11-30,21:56:55,LAX,1.5,3.75,0.6000000000000001,0.5,0.1,2024-11-30 21:56:00,377150
2024-03-19,22:26:32,LAX,1.0,2.0,0.0,0.1111111111111111,0.5,2024-03-19 22:26:00,8540
2024-12-12,23:38:20,LAX,1.75,3.25,0.4,0.0555555555555555,0.7,2024-12-12 23:38:00,394532
2024-11-30,10:55:37,ONT,1.25,4.25,0.6000000000000001,0.8333333333333334,0.4,2024-11-30 10:55:00,376489
2024-11-30,17:53:05,ONT,0.25,4.75,0.4,0.0,0.8,2024-11-30 17:53:00,376907
2024-03-16,07:13:56,LAX,0.25,3.75,0.6000000000000001,0.1666666666666666,0.9,2024-03-16 07:13:00,3307
2024-03-18,06:23:06,ONT,1.0,2.75,0.2,0.3333333333333333,0.5,2024-03-18 06:23:00,6137
2024-12-11,22:36:41,ONT,0.5,4.75,0.2,0.7222222222222222,0.7,2024-12-11 22:36:00,393030
2024-11-30,12:57:45,ONT,1.0,3.5,0.4,0.0,0.6,2024-11-30 12:57:00,376611
2024-12-11,11:44:37,LAX,2.0,3.5,0.4,0.0,0.7,2024-12-11 11:44:00,392378
2024-12-12,10:46:51,ONT,2.0,5.0,0.4,0.0,0.6,2024-12-12 10:46:00,393760
2025-01-18,04:10:19,ONT,1.5,4.0,0.6000000000000001,0.0,0.2,2025-01-18 04:10:00,446644
2024-11-30,14:16:05,ONT,2.0,3.0,0.2,0.0555555555555555,1.0,2024-11-30 14:16:00,376690
2024-11-30,14:31:11,ONT,1.0,4.5,0.2,0.0,0.5,2024-11-30 14:31:00,376705
2025-01-18,02:03:48,LAX,1.75,2.75,0.2,0.2777777777777778,1.0,2025-01-18 02:03:00,446517
2025-01-18,09:50:19,LAX,0.75,2.5,0.4,0.0555555555555555,0.9,2025-01-18 09:50:00,446984
2024-11-30,14:33:34,LAX,1.5,4.25,0.8,0.3333333333333333,0.1,2024-11-30 14:33:00,376707
2024-12-11,00:13:36,LAX,1.0,2.5,0.6000000000000001,0.0,0.7,2024-12-11 00:13:00,391687
2024-11-30,21:01:22,ONT,1.25,5.0,0.4,0.1666666666666666,0.5,2024-11-30 21:01:00,377095
2024-11-30,23:22:39,LAX,1.5,4.5,0.6000000000000001,0.2777777777777778,0.7,2024-11-30 23:22:00,377236
2025-01-19,12:22:01,ONT,1.75,2.0,0.6000000000000001,0.1666666666666666,0.4,2025-01-19 12:22:00,448576
2024-12-11,21:17:43,LAX,0.5,3.5,0.4,0.2777777777777778,0.3,2024-12-11 21:17:00,392951
2024-11-30,16:48:26,ONT,2.0,4.5,0.6000000000000001,0.3333333333333333,0.9,2024-11-30 16:48:00,376842
2024-11-30,22:54:28,ONT,1.5,3.75,0.2,0.1666666666666666,0.6,2024-11-30 22:54:00,377208
2025-01-18,01:03:30,ONT,2.0,3.5,0.6000000000000001,0.1111111111111111,1.0,2025-01-18 01:03:00,446457
2024-12-11,05:31:17,LAX,1.5,4.5,0.2,0.1666666666666666,0.1,2024-12-11 05:31:00,392005
2024-03-21,03:12:45,ONT,1.5,2.5,0.2,0.1111111111111111,0.7,2024-03-21 03:12:00,10266
2024-11-30,22:00:09,ONT,2.0,4.0,0.4,0.2222222222222222,0.2,2024-11-30 22:00:00,377154
2025-01-18,07:42:41,LAX,2.0,3.25,0.4,0.1111111111111111,0.7,2025-01-18 07:42:00,446856
2024-12-11,13:44:07,LAX,0.25,3.5,0.4,0.2777777777777778,0.7,2024-12-11 13:44:00,392498
2024-11-30,11:08:20,LAX,1.75,4.25,0.6000000000000001,0.3333333333333333,1.0,2024-11-30 11:08:00,376502
2024-03-17,08:14:03,LAX,1.75,5.0,0.2,0.0,1.0,2024-03-17 08:14:00,4808
2024-11-30,01:34:26,ONT,2.0,2.5,0.4,0.3333333333333333,0.9,2024-11-30 01:34:00,375928
2024-03-21,22:51:27,LAX,0.25,2.75,0.4,0.3333333333333333,0.1,2024-03-21 22:51:00,11445
2025-01-18,00:25:44,ONT,1.0,2.0,0.4,0.2222222222222222,0.8,2025-01-18 00:25:00,446419
2024-03-22,18:37:16,LAX,1.0,2.0,0.6000000000000001,0.3888888888888889,0.5,2024-03-22 18:37:00,12631
2024-12-12,11:30:07,ONT,0.25,3.5,0.2,0.2222222222222222,0.5,2024-12-12 11:30:00,393804
2024-12-11,04:32:23,ONT,2.0,3.25,0.2,0.2777777777777778,0.1,2024-12-11 04:32:00,391946
2024-03-19,02:14:42,ONT,0.75,4.25,0.8,0.1111111111111111,0.5,2024-03-19 02:14:00,7328
2024-12-13,18:14:50,ONT,1.0,3.5,0.2,0.1111111111111111,0.3,2024-12-13 18:14:00,395648
2025-01-18,23:02:02,ONT,1.0,3.25,0.2,0.1666666666666666,0.3,2025-01-18 23:02:00,447776
2024-11-30,11:51:35,ONT,0.5,4.5,0.6000000000000001,0.1111111111111111,0.7,2024-11-30 11:51:00,376545
2024-12-12,10:53:34,ONT,1.75,2.75,0.4,0.0555555555555555,0.5,2024-12-12 10:53:00,393767
2025-01-18,21:41:38,ONT,1.25,2.25,0.4,0.2222222222222222,0.5,2025-01-18 21:41:00,447695
2024-03-21,23:18:35,ONT,1.75,2.0,0.4,0.2222222222222222,0.5,2024-03-21 23:18:00,11472
2024-12-13,23:43:20,ONT,0.75,3.0,0.4,0.8333333333333334,0.3,2024-12-13 23:43:00,395977
2025-01-18,09:22:48,ONT,1.75,4.75,0.2,0.8333333333333334,0.9,2025-01-18 09:22:00,446956
2024-12-12,18:18:22,ONT,1.25,2.5,0.2,0.3333333333333333,0.7,2024-12-12 18:18:00,394212
2024-11-30,23:47:18,LAX,2.0,4.25,0.4,0.1666666666666666,0.0,2024-11-30 23:47:00,377261
2024-11-30,03:09:16,LAX,0.5,2.0,0.4,0.3333333333333333,0.1,2024-11-30 03:09:00,376023
2024-12-12,18:38:38,LAX,0.25,4.5,0.4,0.8333333333333334,0.2,2024-12-12 18:38:00,394232
2024-11-30,09:24:11,LAX,0.25,2.75,0.4,0.2777777777777778,0.1,2024-11-30 09:24:00,376398
2024-12-12,05:36:57,LAX,0.5,2.5,0.6000000000000001,0.3333333333333333,0.7,2024-12-12 05:36:00,393450
2024-11-30,00:12:03,LAX,0.25,4.5,0.8,0.1111111111111111,0.4,2024-11-30 00:12:00,375846
2025-01-18,09:50:51,LAX,1.25,4.75,0.6000000000000001,0.2777777777777778,0.6,2025-01-18 09:50:00,446984
2024-11-30,20:41:19,LAX,0.25,2.25,0.2,0.1666666666666666,0.4,2024-11-30 20:41:00,377075
2024-12-12,22:02:57,LAX,1.0,4.25,0.4,0.2777777777777778,0.0,2024-12-12 22:02:00,394436
2024-11-30,21:19:25,LAX,0.75,3.0,0.4,0.0555555555555555,0.3,2024-11-30 21:19:00,377113
2024-12-12,09:38:57,LAX,1.5,2.75,0.2,0.0,0.5,2024-12-12 09:38:00,393692
2024-12-12,20:05:33,LAX,1.0,2.0,0.8,0.1111111111111111,0.7,2024-12-12 20:05:00,394319
2024-03-17,05:26:41,ONT,0.5,4.5,0.4,0.0555555555555555,0.4,2024-03-17 05:26:00,4640
2024-12-12,01:28:40,LAX,1.25,4.0,0.2,0.3333333333333333,0.5,2024-12-12 01:28:00,393202
